Contract ZIP Code;Firm ID;Department ID;Category ID;Person ID;Contract Start Date;Contract End Date;Company Start Date;Birth Date;Contract Terminatio Reason;Gender;Nationality;Contract Type
9100;0000009443;01;1;0000049173;31/10/2016;31/10/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000049636;16/11/2016;16/11/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000050349;29/11/2016;29/11/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000047703;13/09/2016;16/09/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000049568;08/11/2016;10/11/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000047917;19/09/2016;23/09/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;1;0000043411;29/05/2016;29/05/2016;05/03/2015;27/01/1992;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000049635;14/11/2016;14/11/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000049297;28/10/2016;28/10/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000048397;07/10/2016;07/10/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9170;0000009443;01;1;0000060600;20/11/2017;24/11/2017;04/10/2017;23/01/1989;Fin du contrat;Homme;Belge;Contrat intérimaire
1630;0000009443;01;1;0000057459;31/07/2017;31/07/2017;28/07/2017;11/04/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2950;0000009443;01;1;0000057397;24/07/2017;24/07/2017;24/07/2017;17/07/1989;Fin du contrat;Homme;Belge;Contrat intérimaire
9100;0000009443;01;1;0000049386;07/11/2016;07/11/2016;10/09/2016;16/12/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000050343;05/12/2016;09/12/2016;05/12/2016;17/07/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
3970;0000009443;01;1;0000058684;01/09/2017;01/09/2017;04/01/2017;08/04/1975;Fin du contrat;Homme;Belge;Contrat intérimaire
1630;0000009443;01;1;0000057458;28/07/2017;28/07/2017;28/07/2017;11/04/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
9170;0000009443;01;1;0000060336;06/11/2017;10/11/2017;04/10/2017;23/01/1989;Fin du contrat;Homme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000051545;20/01/2017;20/01/2017;28/12/2016;18/11/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9170;0000009443;01;1;0000059513;16/10/2017;20/10/2017;04/10/2017;23/01/1989;Fin du contrat;Homme;Belge;Contrat intérimaire
9170;0000009443;01;1;0000060678;18/11/2017;18/11/2017;04/10/2017;23/01/1989;Fin du contrat;Homme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000051544;23/01/2017;23/01/2017;05/12/2016;17/07/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000051056;28/12/2016;30/12/2016;28/12/2016;18/11/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000052692;20/02/2017;21/02/2017;05/12/2016;17/07/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000056721;22/05/2017;22/05/2017;05/12/2016;17/07/1992;Raison inconnue;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000052128;07/02/2017;08/02/2017;28/12/2016;18/11/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000051739;26/01/2017;26/01/2017;05/12/2016;17/07/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000051994;25/01/2017;25/01/2017;05/12/2016;17/07/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
2140;0000009443;01;1;0000047002;22/08/2016;26/08/2016;22/08/2016;03/07/1985;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000059081;04/09/2017;08/09/2017;02/05/2017;15/02/1985;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000057418;05/06/2017;09/06/2017;15/05/2017;15/02/1985;Fin du contrat;Femme;Belge;Contrat intérimaire
9000;0000009443;01;1;0000050989;26/12/2016;30/12/2016;05/12/2016;17/07/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000052420;13/02/2017;13/02/2017;28/12/2016;18/11/1992;Fin du contrat;Femme;Belge;Contrat intérimaire
1081;0000009443;01;1;0000046553;13/08/2016;14/08/2016;08/08/2015;16/02/1992;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000046538;11/08/2016;12/08/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000061069;11/12/2017;11/12/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000061421;28/12/2017;29/12/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
3980;0000009443;01;1;0000041189;29/03/2016;31/03/2016;24/08/2015;15/12/1999;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;3;0000051952;02/02/2017;03/02/2017;31/10/2016;22/08/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000049412;07/11/2016;10/11/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000048585;10/10/2016;14/10/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000051067;19/12/2016;22/12/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000057017;17/07/2017;18/07/2017;12/06/2017;06/11/1997;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000057340;24/07/2017;28/07/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000049196;31/10/2016;31/10/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000045638;18/07/2016;22/07/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000045250;11/07/2016;15/07/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000047228;29/08/2016;31/08/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000046476;08/08/2016;12/08/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000039821;15/02/2016;19/02/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000039968;22/02/2016;26/02/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000040820;21/03/2016;25/03/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000061794;15/01/2018;19/01/2018;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000039767;19/02/2016;19/02/2016;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000058117;16/08/2017;17/08/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000040676;14/03/2016;18/03/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000051031;27/12/2016;30/12/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000047955;19/09/2016;23/09/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000056633;03/07/2017;07/07/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000060991;04/12/2017;08/12/2017;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;3;0000051180;06/01/2017;06/01/2017;31/10/2016;22/08/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000045345;13/07/2016;15/07/2016;21/05/2015;29/10/1993;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000050289;05/12/2016;09/12/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000051949;02/02/2017;03/02/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000058383;21/08/2017;25/08/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000040688;16/03/2016;16/03/2016;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000039438;01/02/2016;05/02/2016;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000055766;06/06/2017;09/06/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;3;0000051950;01/02/2017;01/02/2017;31/10/2016;22/08/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000049798;21/11/2016;25/11/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000054991;15/05/2017;19/05/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000046134;27/07/2016;27/07/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2040;0000009443;01;1;0000044162;17/06/2016;17/06/2016;17/06/2016;16/12/1975;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000047248;15/08/2016;19/08/2016;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000062058;01/02/2018;02/02/2018;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000039075;21/01/2016;22/01/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000040687;18/03/2016;18/03/2016;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000061683;08/01/2018;12/01/2018;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;3;0000051951;31/01/2017;31/01/2017;31/10/2016;22/08/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000042259;25/04/2016;29/04/2016;11/04/2016;15/01/1991;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000040166;01/03/2016;04/03/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000052344;19/02/2017;19/02/2017;04/07/2016;09/02/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000056228;18/06/2017;18/06/2017;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000051223;28/12/2016;30/12/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000055954;13/06/2017;13/06/2017;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000056496;28/06/2017;28/06/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000046371;12/08/2016;12/08/2016;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
9240;0000009443;01;1;0000047714;09/09/2016;10/09/2016;16/07/2016;02/09/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000056378;29/06/2017;30/06/2017;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000047389;09/09/2016;11/09/2016;04/07/2016;09/02/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000045518;23/07/2016;23/07/2016;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000048389;09/10/2016;09/10/2016;04/07/2016;09/02/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000057585;31/07/2017;31/07/2017;31/07/2017;01/08/1998;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000056702;26/06/2017;26/06/2017;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
2180;0000009443;01;3;0000044471;01/07/2016;01/07/2016;04/07/2011;27/01/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2180;0000009443;01;1;0000056883;12/07/2017;14/07/2017;09/06/2017;01/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2180;0000009443;01;1;0000050673;19/12/2016;23/12/2016;29/08/2016;07/05/1967;Fin du contrat;Homme;Belge;Contrat intérimaire
2180;0000009443;01;1;0000056310;21/06/2017;21/06/2017;09/06/2017;01/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000046372;14/08/2016;14/08/2016;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000045156;12/07/2016;15/07/2016;04/07/2016;09/02/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000056256;14/06/2017;14/06/2017;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
2180;0000009443;01;1;0000057113;17/07/2017;20/07/2017;09/06/2017;01/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000047388;07/09/2016;07/09/2016;04/07/2016;09/02/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1745;0000009443;01;1;0000053631;26/03/2017;26/03/2017;04/07/2016;09/02/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1601;0000009443;01;1;0000056173;22/06/2017;23/06/2017;27/02/2015;19/07/1985;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;3;0000054668;02/05/2017;03/05/2017;31/10/2016;22/08/1990;Fin du contrat;Homme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000058229;28/08/2017;28/08/2017;24/07/2017;12/12/1966;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000055212;22/05/2017;26/05/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;1;0000048130;30/09/2016;30/09/2016;23/09/2010;15/03/1992;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000044376;24/06/2016;24/06/2016;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000046941;24/08/2016;24/08/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000040165;29/02/2016;29/02/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000050057;28/11/2016;30/11/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000046462;10/08/2016;10/08/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;1;0000044617;23/06/2016;23/06/2016;23/09/2010;15/03/1992;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000044691;27/06/2016;27/06/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000045039;08/07/2016;08/07/2016;21/05/2015;29/10/1993;Fin du contrat;Homme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000058221;21/08/2017;21/08/2017;24/07/2017;12/12/1966;Fin du contrat;Homme;Belge;Contrat intérimaire
9050;0000009443;01;1;0000058950;11/09/2017;11/09/2017;24/07/2017;12/12/1966;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000050531;12/12/2016;16/12/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000047215;01/09/2016;02/09/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
8450;0000009443;01;1;0000044852;04/07/2016;08/07/2016;24/06/2016;03/12/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;1;0000060782;20/11/2017;20/11/2017;18/11/2017;26/09/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000046686;19/08/2016;19/08/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
2800;0000009443;01;1;0000044618;27/06/2016;27/06/2016;23/09/2010;15/03/1992;Fin du contrat;Homme;Belge;Contrat intérimaire
3980;0000009443;01;1;0000059303;25/09/2017;29/09/2017;11/07/2016;28/05/1999;Fin du contrat;Homme;Belge;Contrat intérimaire
9255;0000009443;01;3;0000059083;06/09/2017;07/09/2017;06/09/2017;20/06/1991;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000058120;16/08/2017;18/08/2017;22/07/2015;14/05/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000061902;22/01/2018;26/01/2018;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000047958;19/09/2016;23/09/2016;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000050058;01/12/2016;02/12/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000054428;19/04/2017;20/04/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000041115;01/04/2016;01/04/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000041908;18/04/2016;22/04/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000046940;22/08/2016;22/08/2016;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000053325;17/03/2017;17/03/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000057571;27/07/2017;27/07/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000053604;21/03/2017;21/03/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000061318;16/12/2017;16/12/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000048756;17/10/2016;21/10/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000043906;06/06/2016;10/06/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000054665;04/05/2017;04/05/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
3980;0000009443;01;1;0000045387;18/07/2016;22/07/2016;11/07/2016;28/05/1999;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000042767;10/05/2016;10/05/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000046135;01/08/2016;05/08/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000050525;12/12/2016;16/12/2016;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000049406;07/11/2016;10/11/2016;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000060675;15/11/2017;16/11/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000049204;31/10/2016;31/10/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000044139;13/06/2016;17/06/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000054119;10/04/2017;14/04/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000050295;05/12/2016;09/12/2016;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000045904;25/07/2016;29/07/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000039335;01/02/2016;05/02/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;1;0000058289;24/08/2017;24/08/2017;05/06/2014;11/03/1973;Fin du contrat;Homme;Belge;Contrat intérimaire
3980;0000009443;01;1;0000046890;15/08/2016;19/08/2016;11/07/2016;28/05/1999;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000045408;16/07/2016;16/07/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000042197;25/04/2016;29/04/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1861;0000009443;01;1;0000053264;19/03/2017;19/03/2017;04/07/2016;11/06/1998;Fin du contrat;Homme;Belge;Contrat intérimaire
1730;0000009443;01;3;0000061459;25/12/2017;29/12/2017;03/08/2015;19/07/1994;Fin du contrat;Homme;Belge;Contrat intérimaire
1731;0000009443;01;3;0000057335;25/07/2017;25/07/2017;22/08/2016;07/05/1996;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000043021;16/05/2016;20/05/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000050344;05/12/2016;09/12/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
8370;0000009443;01;1;0000041114;29/03/2016;31/03/2016;01/02/2016;03/11/1981;Fin du contrat;Homme;Belge;Contrat intérimaire
1861;0000009443;01;1;0000059590;08/10/2017;08/10/2017;04/07/2016;11/06/1998;Fin du contrat;Homme;Belge;Contrat intérimaire
3980;0000009443;01;1;0000043971;04/07/2016;08/07/2016;18/04/2015;08/11/1998;Fin du contrat;Homme;Belge;Contrat intérimaire
1861;0000009443;01;1;0000049172;06/11/2016;06/11/2016;04/07/2016;11/06/1998;Fin du contrat;Homme;Belge;Contrat intérimaire
3980;0000009443;01;1;0000045761;01/08/2016;05/08/2016;11/07/2016;28/05/1999;Fin du contrat;Homme;Belge;Contrat intérimaire
